Time;Algorithm;Config;Midi;Voice;ID;High;Steps;Notes;Tonic;Minor;Range;Culminations;Decc_min;Decc_av;Decc_max;Maccr_min;Maccr_av;Maccr_max;Tonics;VI;VI#;VII;VII#;Smooth;Leaps;2leaps;3leaps;Leap size;Leaps_win;Leaped_win;Sum_int;Between_min;Between_max;Contra;Direct;Pico;Dis;Ico;Pco;Llen;Croches;Sus;Anti;to3;after3;dev2;dev3;uncomp_precomp;uncomp_child;Close+1far;Close+2far;Close+no;No+close;Far+close;No close;
2017-10-23 09:36:53;GenCA2;good-cp5;good-cp5;0;3;1;21;8;0;0;8;0;1,8187;2,1971;2,4765;2,6268;5,20;10,08;1;0;2;0;1;57%;43%;33%;0%;3,33;3;10;17;0;15;100%;0%;0%;30%;30%;40%;2,625;38%;25%;0%;0%;0%;0%;0%;0%;0%;33%;0%;0%;0%;0%;0%;
2017-10-23 09:36:53;GenCA2;good-cp5;good-cp5;0;3;1;22;8;0;0;8;0;1,8187;2,2588;2,5830;2,6268;5,20;10,08;1;0;2;0;1;57%;43%;33%;0%;3,33;3;10;17;0;15;100%;0%;0%;30%;30%;40%;2,750;25%;25%;0%;0%;0%;0%;0%;0%;0%;33%;0%;0%;0%;0%;0%;
2017-10-23 09:36:53;GenCA2;good-cp5;good-cp5;0;3;1;23;8;0;0;8;0;1,8187;2,2711;2,5699;2,6268;5,20;10,08;1;0;2;0;1;57%;43%;33%;0%;3,33;3;10;17;0;15;100%;0%;0%;30%;30%;40%;2,875;25%;25%;0%;0%;0%;0%;0%;0%;0%;33%;0%;0%;0%;0%;0%;
2017-10-23 09:36:53;GenCA2;good-cp5;good-cp5;0;3;1;24;8;0;0;8;0;1,8187;2,2613;2,5214;2,6268;5,20;10,08;1;0;2;0;1;57%;43%;33%;0%;3,33;3;10;17;0;15;100%;0%;0%;30%;30%;40%;3,000;25%;25%;0%;0%;0%;0%;0%;0%;0%;33%;0%;0%;0%;0%;0%;
2017-10-23 09:36:53;GenCA2;good-cp5;good-cp5;0;3;1;25;9;0;0;8;0;1,8187;2,4319;2,8724;2,6268;5,20;10,08;2;0;2;0;1;50%;50%;25%;0%;4,00;4;16;17;0;15;100%;0%;0%;27%;27%;45%;2,778;33%;22%;0%;0%;0%;0%;0%;0%;0%;25%;0%;0%;0%;0%;0%;
2017-10-23 09:36:53;GenCA2;good-cp5;good-cp5;0;3;1;26;9;0;0;8;0;1,8187;2,5260;3,1833;2,6268;5,20;10,08;2;0;2;0;1;50%;50%;25%;0%;4,00;4;16;17;0;15;100%;0%;0%;27%;27%;45%;2,889;22%;22%;0%;0%;0%;0%;0%;0%;0%;25%;0%;0%;0%;0%;0%;
2017-10-23 09:36:53;GenCA2;good-cp5;good-cp5;0;3;1;27;10;0;0;8;0;1,8187;2,6316;3,3181;2147483648,00;0;0;2;0;2;0;2;56%;44%;25%;0%;4,00;4;16;17;0;15;100%;0%;0%;25%;33%;42%;2,700;30%;20%;0%;0%;0%;0%;0%;0%;0%;25%;0%;0%;0%;0%;0%;
2017-10-23 09:36:53;GenCA2;good-cp5;good-cp5;0;3;1;28;10;0;0;8;0;1,8187;2,6484;3,4031;2147483648,00;0;0;2;0;2;0;2;56%;44%;25%;0%;4,00;4;16;17;0;15;100%;0%;0%;25%;33%;42%;2,800;20%;20%;0%;0%;0%;0%;0%;0%;0%;25%;0%;0%;0%;0%;0%;
2017-10-23 09:36:53;GenCA2;good-cp5;good-cp5;0;3;1;29;11;0;0;8;0;1,8187;2,6857;3,3252;2147483648,00;0;0;2;0;3;0;2;60%;40%;25%;0%;4,00;4;16;17;0;15;50%;50%;50%;23%;38%;38%;2,636;27%;18%;0%;0%;0%;0%;0%;25%;0%;25%;0%;0%;0%;0%;0%;
2017-10-23 09:36:53;GenCA2;good-cp5;good-cp5;0;3;1;30;11;0;0;8;0;1,8187;2,6469;3,1938;2147483648,00;0;0;2;0;3;0;2;60%;40%;25%;0%;4,00;4;16;17;0;15;50%;50%;50%;23%;38%;38%;2,727;18%;18%;0%;0%;0%;0%;0%;25%;0%;25%;0%;0%;0%;0%;0%;
2017-10-23 09:36:53;GenCA2;good-cp5;good-cp5;0;3;1;31;12;0;0;8;0;1,8187;2,6460;3,0679;2147483648,00;0;0;2;0;3;0;2;64%;36%;25%;0%;4,00;4;16;17;0;15;50%;50%;50%;29%;36%;36%;2,583;25%;17%;0%;0%;0%;0%;0%;25%;0%;25%;0%;0%;0%;0%;0%;
2017-10-23 09:36:53;GenCA2;good-cp5;good-cp5;0;3;1;32;12;0;0;8;0;1,8187;2,6020;2,9862;2147483648,00;0;0;2;0;3;0;2;64%;36%;25%;0%;4,00;4;16;17;0;15;50%;50%;50%;29%;36%;36%;2,667;17%;17%;0%;0%;0%;0%;0%;25%;0%;25%;0%;0%;0%;0%;0%;
2017-10-23 09:36:53;GenCA2;good-cp5;good-cp5;0;3;1;33;13;0;0;8;0;1,8187;2,6139;2,9902;2147483648,00;0;0;2;0;3;0;2;67%;33%;25%;0%;4,00;4;16;17;0;15;50%;50%;50%;27%;33%;40%;2,538;23%;15%;0%;0%;0%;0%;0%;25%;0%;25%;0%;0%;0%;0%;0%;
2017-10-23 09:36:53;GenCA2;good-cp5;good-cp5;0;3;1;34;13;0;0;8;0;1,8187;2,6105;2,9903;2147483648,00;0;0;2;0;3;0;2;67%;33%;25%;0%;4,00;4;16;17;0;15;50%;50%;50%;27%;33%;40%;2,615;15%;15%;0%;0%;0%;0%;0%;25%;0%;25%;0%;0%;0%;0%;0%;
2017-10-23 09:36:53;GenCA2;good-cp5;good-cp5;0;3;1;35;14;0;0;8;0;1,8187;2,6342;3,0096;2147483648,00;0;0;2;0;3;0;2;69%;31%;25%;0%;4,00;4;16;17;0;15;50%;50%;50%;31%;31%;38%;2,500;21%;14%;0%;0%;0%;0%;0%;25%;0%;25%;0%;0%;0%;0%;0%;
2017-10-23 09:36:57;GenCA2;good-cp5;good-cp5;0;1;0;70;29;2;0;12;1;0,8181;1,8959;2,6918;2,2418;3,8605;4,9787;3;0;4;0;3;82%;18%;0%;0%;3,80;4;16;26;5;24;50%;50%;38%;28%;41%;31%;2,414;7%;0%;0%;0%;20%;60%;0%;20%;0%;40%;0%;0%;0%;0%;20%;
2017-10-23 09:36:58;GenCA2;good-cp5;good-cp5;0;2;0;70;27;2;0;13;1;0,9115;2,5229;4,0741;4,3165;6,32;7,45;6;0;2;0;4;88%;12%;0%;0%;4,67;3;14;24;2;19;83%;17%;0%;34%;45%;21%;2,593;15%;7%;0%;0%;0%;0%;0%;0%;0%;0%;33%;0%;0%;0%;0%;
2017-10-23 09:36:58;GenCA2;good-cp5;good-cp5;0;3;1;84;30;0;0;17;1;1,8187;3,0425;3,9524;2,6268;5,20;10,08;5;0;5;0;4;66%;34%;20%;0%;4,20;6;26;22;0;16;63%;38%;25%;22%;41%;38%;2,800;7%;7%;0%;0%;10%;10%;0%;20%;10%;10%;10%;0%;20%;10%;10%;
2017-10-23 09:36:59;GenCA2;good-cp5;good-cp5;0;4;0;70;21;2;0;10;1;0,6686;1,7100;2,3334;1,7563;2,1765;2,6126;6;0;3;0;6;90%;10%;0%;0%;3,50;2;7;29;15;23;33%;67%;33%;22%;43%;35%;3,333;0%;5%;5%;0%;0%;0%;0%;0%;0%;0%;0%;0%;50%;0%;0%;
2017-10-23 09:37:00;GenCA2;good-cp5;good-cp5;0;5;0;68;21;2;0;12;1;1,0183;2,6961;3,6959;3,4850;4,3647;6,41;6;0;2;0;2;50%;50%;30%;20%;4,00;8;33;23;3;19;71%;29%;14%;18%;50%;32%;3,238;0%;5%;0%;10%;0%;10%;10%;10%;0%;10%;0%;0%;10%;10%;0%;
2017-10-23 09:37:00;GenCA2;good-cp5;good-cp5;0;6;0;86;30;0;0;14;1;0,5408;2,5452;3,3996;2,4531;3,3931;4,4345;6;0;6;0;7;72%;28%;13%;0%;4,25;5;21;31;12;28;43%;57%;57%;21%;58%;21%;2,867;20%;10%;0%;13%;13%;13%;0%;0%;13%;0%;0%;13%;0%;25%;13%;
2017-10-23 09:37:01;GenCA2;good-cp5;good-cp5;0;7;0;86;31;0;0;14;1;0,5408;2,6084;3,3996;1,5810;3,2627;4,3962;6;0;6;0;7;70%;30%;11%;0%;4,11;6;24;31;12;28;57%;43%;43%;21%;56%;24%;2,774;19%;10%;0%;11%;11%;11%;0%;0%;11%;0%;0%;11%;0%;33%;11%;
2017-10-23 09:37:02;GenCA2;good-cp5;good-cp5;0;8;1;84;29;0;0;16;1;1,8187;2,9646;3,9524;2,6268;4,9815;9,17;5;0;4;0;3;71%;29%;13%;0%;4,38;5;22;21;0;16;50%;50%;25%;23%;39%;39%;2,897;7%;7%;0%;0%;0%;13%;0%;25%;0%;13%;0%;0%;13%;0%;13%;
2017-10-23 09:37:03;GenCA2;good-cp5;good-cp5;0;9;0;84;25;9;1;15;1;0,3967;2,5344;4,0249;4,4892;6,56;9,12;6;2;0;2;1;67%;33%;25%;0%;4,38;6;27;27;9;24;75%;25%;25%;23%;45%;32%;3,360;8%;24%;0%;13%;13%;0%;0%;0%;0%;0%;0%;0%;25%;13%;0%;
2017-10-23 09:37:04;GenCA2;good-cp5;good-cp5;0;10;1;70;25;2;0;14;1;1,6920;2,8478;3,7967;4,4501;5,89;7,67;5;0;3;0;4;71%;29%;14%;0%;3,86;6;21;21;0;17;50%;50%;33%;30%;41%;30%;2,800;8%;8%;0%;0%;0%;14%;0%;29%;0%;0%;0%;0%;14%;14%;14%;
2017-10-23 09:37:04;GenCA2;good-cp5;good-cp5;0;11;1;68;23;2;0;17;1;1,6449;2,6825;3,5213;5,27;6,54;8,88;5;0;2;0;2;77%;23%;0%;0%;4,80;3;17;26;5;19;50%;50%;13%;30%;39%;30%;2,957;0%;0%;0%;0%;0%;0%;0%;20%;20%;0%;0%;20%;20%;0%;0%;
2017-10-23 09:37:05;GenCA2;good-cp5;good-cp5;0;12;0;68;17;2;0;15;1;1,0244;1,9359;2,6431;7,68;9,65;12,17;4;0;2;0;4;69%;31%;0%;0%;3,40;5;17;26;9;24;80%;20%;20%;15%;45%;40%;4,000;12%;18%;0%;0%;0%;20%;0%;0%;0%;0%;0%;0%;0%;0%;20%;
2017-10-23 09:37:05;GenCA2;good-cp5;good-cp5;0;13;0;68;23;2;0;14;1;1,2001;2,6014;2,9163;3,8258;5,80;6,70;3;0;4;0;4;82%;18%;0%;0%;4,25;3;13;28;9;24;63%;38%;25%;26%;43%;30%;2,957;0%;0%;0%;0%;0%;0%;25%;0%;0%;0%;25%;0%;25%;25%;0%;
2017-10-23 09:37:06;GenCA2;good-cp5;good-cp5;0;14;0;70;22;0;1;11;1;1,2872;2,1199;3,2762;3,2355;4,3017;4,5275;4;2;1;2;1;81%;19%;0%;0%;4,25;3;14;31;12;28;57%;43%;43%;17%;43%;39%;3,182;18%;5%;0%;0%;0%;0%;0%;100%;0%;0%;25%;0%;0%;25%;25%;
2017-10-23 09:37:06;GenCA2;good-cp5;good-cp5;0;15;0;68;20;0;1;14;1;0,5408;2,0284;3,1406;6,19;8,06;8,61;4;2;1;1;2;79%;21%;0%;0%;3,25;4;13;26;7;24;100%;0%;0%;25%;42%;33%;3,400;20%;20%;0%;0%;0%;25%;25%;25%;0%;0%;0%;25%;25%;25%;0%;
2017-10-23 09:37:17;GenCA2;good-cp5;good-cp5;0;1;0;70;29;2;0;12;1;0,8181;1,8959;2,6918;2,2418;3,8605;4,9787;3;0;4;0;3;82%;18%;0%;0%;3,80;4;16;26;5;24;50%;50%;38%;28%;41%;31%;2,414;7%;0%;0%;0%;20%;60%;0%;20%;0%;40%;0%;0%;0%;0%;20%;
2017-10-23 09:37:18;GenCA2;good-cp5;good-cp5;0;2;0;70;27;2;0;13;1;0,9115;2,5229;4,0741;4,3165;6,32;7,45;6;0;2;0;4;88%;12%;0%;0%;4,67;3;14;24;2;19;83%;17%;0%;34%;45%;21%;2,593;15%;7%;0%;0%;0%;0%;0%;0%;0%;0%;33%;0%;0%;0%;0%;
2017-10-23 09:37:18;GenCA2;good-cp5;good-cp5;0;3;1;84;30;0;0;17;1;1,8187;3,0425;3,9524;2,6268;5,20;10,08;5;0;5;0;4;66%;34%;20%;0%;4,20;6;26;22;0;16;63%;38%;25%;22%;41%;38%;2,800;7%;7%;0%;0%;10%;10%;0%;20%;10%;10%;10%;0%;20%;10%;10%;
2017-10-23 09:37:19;GenCA2;good-cp5;good-cp5;0;4;0;70;21;2;0;10;1;0,6686;1,7100;2,3334;1,7563;2,1765;2,6126;6;0;3;0;6;90%;10%;0%;0%;3,50;2;7;29;15;23;33%;67%;33%;22%;43%;35%;3,333;0%;5%;5%;0%;0%;0%;0%;0%;0%;0%;0%;0%;50%;0%;0%;
2017-10-23 09:37:20;GenCA2;good-cp5;good-cp5;0;5;0;68;21;2;0;12;1;1,0183;2,6961;3,6959;3,4850;4,3647;6,41;6;0;2;0;2;50%;50%;30%;20%;4,00;8;33;23;3;19;71%;29%;14%;18%;50%;32%;3,238;0%;5%;0%;10%;0%;10%;10%;10%;0%;10%;0%;0%;10%;10%;0%;
2017-10-23 09:37:20;GenCA2;good-cp5;good-cp5;0;6;0;86;30;0;0;14;1;0,5408;2,5452;3,3996;2,4531;3,3931;4,4345;6;0;6;0;7;72%;28%;13%;0%;4,25;5;21;31;12;28;43%;57%;57%;21%;58%;21%;2,867;20%;10%;0%;13%;13%;13%;0%;0%;13%;0%;0%;13%;0%;25%;13%;
2017-10-23 09:37:21;GenCA2;good-cp5;good-cp5;0;7;0;86;31;0;0;14;1;0,5408;2,6084;3,3996;1,5810;3,2627;4,3962;6;0;6;0;7;70%;30%;11%;0%;4,11;6;24;31;12;28;57%;43%;43%;21%;56%;24%;2,774;19%;10%;0%;11%;11%;11%;0%;0%;11%;0%;0%;11%;0%;33%;11%;
2017-10-23 09:37:22;GenCA2;good-cp5;good-cp5;0;8;1;84;29;0;0;16;1;1,8187;2,9646;3,9524;2,6268;4,9815;9,17;5;0;4;0;3;71%;29%;13%;0%;4,38;5;22;21;0;16;50%;50%;25%;23%;39%;39%;2,897;7%;7%;0%;0%;0%;13%;0%;25%;0%;13%;0%;0%;13%;0%;13%;
2017-10-23 09:37:23;GenCA2;good-cp5;good-cp5;0;9;0;84;25;9;1;15;1;0,3967;2,5344;4,0249;4,4892;6,56;9,12;6;2;0;2;1;67%;33%;25%;0%;4,38;6;27;27;9;24;75%;25%;25%;23%;45%;32%;3,360;8%;24%;0%;13%;13%;0%;0%;0%;0%;0%;0%;0%;25%;13%;0%;
2017-10-23 09:37:24;GenCA2;good-cp5;good-cp5;0;10;1;70;25;2;0;14;1;1,6920;2,8478;3,7967;4,4501;5,89;7,67;5;0;3;0;4;71%;29%;14%;0%;3,86;6;21;21;0;17;50%;50%;33%;30%;41%;30%;2,800;8%;8%;0%;0%;0%;14%;0%;29%;0%;0%;0%;0%;14%;14%;14%;
2017-10-23 09:37:24;GenCA2;good-cp5;good-cp5;0;11;1;68;23;2;0;17;1;1,6449;2,6825;3,5213;5,27;6,54;8,88;5;0;2;0;2;77%;23%;0%;0%;4,80;3;17;26;5;19;50%;50%;13%;30%;39%;30%;2,957;0%;0%;0%;0%;0%;0%;0%;20%;20%;0%;0%;20%;20%;0%;0%;
2017-10-23 09:37:25;GenCA2;good-cp5;good-cp5;0;12;0;68;17;2;0;15;1;1,0244;1,9359;2,6431;7,68;9,65;12,17;4;0;2;0;4;69%;31%;0%;0%;3,40;5;17;26;9;24;80%;20%;20%;15%;45%;40%;4,000;12%;18%;0%;0%;0%;20%;0%;0%;0%;0%;0%;0%;0%;0%;20%;
2017-10-23 09:37:25;GenCA2;good-cp5;good-cp5;0;13;0;68;23;2;0;14;1;1,2001;2,6014;2,9163;3,8258;5,80;6,70;3;0;4;0;4;82%;18%;0%;0%;4,25;3;13;28;9;24;63%;38%;25%;26%;43%;30%;2,957;0%;0%;0%;0%;0%;0%;25%;0%;0%;0%;25%;0%;25%;25%;0%;
2017-10-23 09:37:26;GenCA2;good-cp5;good-cp5;0;14;0;70;22;0;1;11;1;1,2872;2,1199;3,2762;3,2355;4,3017;4,5275;4;2;1;2;1;81%;19%;0%;0%;4,25;3;14;31;12;28;57%;43%;43%;17%;43%;39%;3,182;18%;5%;0%;0%;0%;0%;0%;100%;0%;0%;25%;0%;0%;25%;25%;
2017-10-23 09:37:27;GenCA2;good-cp5;good-cp5;0;15;0;68;20;0;1;14;1;0,5408;2,0284;3,1406;6,19;8,06;8,61;4;2;1;1;2;79%;21%;0%;0%;3,25;4;13;26;7;24;100%;0%;0%;25%;42%;33%;3,400;20%;20%;0%;0%;0%;25%;25%;25%;0%;0%;0%;25%;25%;25%;0%;
2017-10-23 09:38:57;GenCP1;cp5;good-cf-min;0;1;0;76;27;0;1;17;1;1,4123;2,5319;3,0417;2,0730;4,7032;6,91;5;0;2;0;4;58%;42%;27%;9%;3,64;7;25;26;4;24;50%;50%;50%;20%;50%;30%;2,815;7%;7%;4%;1564%;2709%;2400%;1600%;1618%;1873%;12855%;2373%;155%;37100%;4818%;0%;
2017-10-23 09:39:08;GenCP1;cp5;good-cf-min;0;1;0;76;25;0;1;15;1;0,9050;2,1840;3,5557;3,5626;4,4960;5,37;4;1;1;1;2;63%;38%;22%;0%;4,00;6;26;24;4;21;57%;43%;29%;19%;52%;30%;3,040;0%;8%;0%;25356%;7844%;52144%;0%;0%;24678%;28833%;1067%;89%;27600%;2044%;0%;
2017-10-23 09:39:08;GenCP1;cp5;good-cf-min;0;1;0;76;30;0;1;17;1;1,5380;2,7556;3,3927;2,1554;4,9149;9,73;5;2;2;0;4;69%;31%;22%;0%;4,33;5;24;24;4;24;60%;40%;20%;29%;41%;29%;2,533;20%;10%;3%;34089%;16367%;65011%;0%;22%;72667%;40133%;74411%;89%;82889%;13344%;0%;
2017-10-23 09:39:09;GenCP1;cp5;good-cf-min;0;1;0;76;30;0;1;16;1;0,8378;2,8043;4,1355;2,5951;3,9392;5,86;3;2;2;3;2;72%;28%;25%;13%;4,38;5;24;26;7;24;60%;40%;0%;24%;38%;38%;2,533;20%;10%;3%;176900%;167588%;199100%;0%;107300%;81750%;167700%;195013%;1163%;316363%;33175%;0%;
2017-10-23 09:39:19;GenCP1;cp5;good-cf-min;0;1;0;78;32;0;1;16;1;1,5394;2,5715;3,0618;4,7501;7,84;9,99;4;2;0;5;0;68%;32%;20%;10%;4,10;5;21;19;0;12;43%;57%;29%;29%;47%;24%;2,438;25%;6%;0%;0%;0%;8890%;0%;10%;0%;1990%;10%;0%;20%;7080%;0%;
2017-10-23 09:39:19;GenCP1;cp5;good-cf-min;0;1;0;78;29;0;1;15;1;0,5201;2,7963;4,3707;2,1343;5,05;8,39;4;4;0;4;0;71%;29%;25%;13%;5,25;6;26;22;3;20;38%;63%;25%;27%;47%;27%;2,690;14%;3%;0%;99838%;70988%;13363%;70913%;13%;25%;83000%;1150%;213%;8500%;284550%;0%;
2017-10-23 09:39:32;GenCP1;cp5;good-cf-min;0;1;0;78;31;0;1;17;1;1,2071;2,4484;3,2118;3,7635;5,82;7,19;4;2;2;3;3;73%;27%;25%;0%;4,00;5;20;24;4;24;71%;29%;14%;24%;45%;30%;2,516;0%;6%;0%;0%;20363%;0%;13%;21400%;102113%;16950%;121813%;913%;70400%;2788%;0%;
2017-10-23 09:39:32;GenCP1;cp5;good-cf-min;0;1;0;78;33;0;1;17;1;1,2581;3,2040;4,5550;2,5022;4,3716;5,37;5;2;1;4;4;78%;22%;29%;0%;5,29;4;21;24;0;24;71%;29%;14%;23%;46%;31%;2,364;30%;6%;0%;77643%;23271%;22214%;14%;24457%;116700%;30457%;139671%;1343%;161986%;88557%;0%;
2017-10-23 09:39:45;GenCP1;cp5;good-cf-min;0;1;0;78;29;0;1;16;1;1,2631;2,5182;4,0678;2,4184;6,38;10,38;8;3;1;4;3;61%;39%;18%;18%;3,55;6;20;26;8;24;60%;40%;40%;24%;48%;27%;2,690;14%;14%;0%;2600%;2609%;9018%;3182%;3773%;0%;3755%;4282%;11127%;14327%;3700%;0%;
2017-10-23 09:39:54;GenCP1;cp5;good-cf-min;0;1;0;76;29;0;1;17;1;0,7033;2,5532;3,3112;2,1532;4,8583;11,08;4;0;2;1;3;64%;36%;30%;20%;3,90;6;25;26;3;24;86%;14%;14%;26%;39%;35%;2,621;7%;3%;3%;416300%;0%;480480%;1350%;125630%;0%;551480%;52720%;31490%;544120%;120570%;0%;
2017-10-23 09:39:54;GenCP1;cp5;good-cf-min;0;1;0;76;23;0;1;15;1;1,4749;2,4973;3,7523;2,7241;4,6431;6,29;2;0;0;1;2;64%;36%;25%;25%;4,50;6;26;26;4;24;71%;29%;14%;32%;44%;24%;3,304;0%;9%;0%;520388%;700%;602488%;1688%;157050%;1700%;693500%;65913%;39363%;681063%;150713%;0%;
2017-10-23 09:39:54;GenCP1;cp5;good-cf-min;0;1;0;76;25;0;1;17;1;1,4054;2,2709;2,8737;4,4200;7,14;9,66;3;1;4;0;5;54%;46%;27%;0%;3,27;7;24;19;0;12;38%;63%;50%;15%;54%;31%;3,040;0%;4%;0%;378900%;1264%;440236%;1227%;114882%;1236%;506664%;48809%;28718%;498873%;110009%;0%;
2017-10-23 09:40:20;GenCP1;cp5;good-cf-min;0;1;0;78;26;0;1;12;1;0,8922;2,3225;3,9105;2,0768;2,2806;2,5058;5;1;1;3;2;72%;28%;43%;0%;5,00;5;22;19;0;19;57%;43%;14%;18%;39%;43%;3,000;8%;8%;0%;43614%;2514%;1314%;114%;1943%;57%;4214%;2729%;1500%;40929%;11371%;0%;
2017-10-23 09:40:20;GenCP1;cp5;good-cf-min;0;1;0;78;31;0;1;16;1;1,5073;2,1764;2,8492;2,3017;4,8686;7,98;7;1;2;2;2;70%;30%;11%;0%;4,11;6;25;31;14;24;50%;50%;17%;29%;41%;29%;2,516;19%;10%;0%;33922%;1956%;1033%;89%;1533%;44%;6200%;2122%;1167%;35644%;9033%;0%;
2017-10-23 09:40:27;GenCP1;cp5;good-cf-min;0;1;0;76;27;0;1;17;1;1,2108;2,2408;3,2183;2,3126;5,67;8,48;4;5;1;4;1;81%;19%;20%;0%;4,40;4;17;26;7;21;86%;14%;0%;31%;34%;34%;2,815;15%;4%;4%;169240%;0%;0%;0%;172300%;0%;184540%;8100%;660%;40500%;4040%;0%;
2017-10-23 09:40:30;GenCP1;cp5;good-cf-min;0;1;0;78;29;0;1;16;1;1,0210;2,7676;4,2826;2,0574;4,0652;5,54;6;1;1;3;4;75%;25%;14%;0%;5,43;4;25;23;4;19;50%;50%;33%;25%;44%;31%;2,690;28%;10%;0%;6514%;0%;129%;0%;1643%;0%;4029%;2929%;443%;2543%;25871%;0%;
2017-10-23 09:40:40;GenCP1;cp5;good-cf-min;0;1;0;78;25;0;1;14;1;1,9545;2,7635;3,3128;3,8026;4,5724;5,14;6;1;0;6;0;63%;38%;33%;11%;4,44;6;26;24;7;22;57%;43%;29%;22%;48%;30%;3,120;8%;8%;0%;167%;9500%;252089%;1778%;239489%;240044%;516767%;12344%;2200%;16856%;19578%;0%;
2017-10-23 09:40:40;GenCP1;cp5;good-cf-min;0;1;0;78;28;0;1;17;1;0,8922;2,8373;3,6131;4,6194;6,93;11,29;5;0;3;0;6;67%;33%;33%;22%;4,22;6;25;24;0;24;71%;29%;29%;17%;43%;40%;2,786;7%;7%;0%;167%;19333%;261878%;1778%;239500%;250367%;517178%;12756%;12756%;27311%;32289%;0%;
2017-10-23 09:40:42;GenCP1;cp5;good-cf-min;0;1;0;78;29;0;1;14;1;0,8353;2,5676;3,2167;2,7000;5,39;7,61;4;2;1;4;1;64%;36%;30%;10%;4,00;6;24;29;9;24;75%;25%;13%;20%;50%;30%;2,690;7%;3%;0%;9670%;317350%;824830%;270080%;245200%;806200%;748110%;285680%;12050%;764550%;410870%;0%;
2017-10-23 09:40:42;GenCP1;cp5;good-cf-min;0;1;0;78;27;0;1;15;1;1,2901;2,6025;3,9260;2,1682;4,0616;6,24;7;0;3;3;3;65%;35%;33%;11%;4,11;6;25;15;0;12;0%;100%;86%;14%;59%;28%;2,889;7%;7%;0%;11133%;421567%;1059267%;300467%;272622%;1023033%;840944%;444178%;18256%;924989%;477400%;0%;
2017-10-23 10:12:00;GenCA2;good-cp5;good-cp5;0;1;0;70;29;2;0;12;1;0,8181;1,8959;2,6918;2,2418;3,8605;4,9787;3;0;4;0;3;82%;18%;0%;0%;3,80;4;16;26;5;24;50%;50%;38%;28%;41%;31%;2,414;7%;0%;0%;0%;20%;60%;0%;20%;0%;40%;0%;0%;0%;0%;20%;
2017-10-23 10:12:00;GenCA2;good-cp5;good-cp5;0;2;0;70;27;2;0;13;1;0,9115;2,5229;4,0741;4,3165;6,32;7,45;6;0;2;0;4;88%;12%;0%;0%;4,67;3;14;24;2;19;83%;17%;0%;34%;45%;21%;2,593;15%;7%;0%;0%;0%;0%;0%;0%;0%;0%;33%;0%;0%;0%;0%;
2017-10-23 10:12:00;GenCA2;good-cp5;good-cp5;0;3;1;84;30;0;0;17;1;1,8187;3,0425;3,9524;2,6268;5,20;10,08;5;0;5;0;4;66%;34%;20%;0%;4,20;6;26;22;0;16;63%;38%;25%;22%;41%;38%;2,800;7%;7%;0%;0%;10%;10%;0%;20%;10%;10%;10%;0%;20%;10%;10%;
2017-10-23 10:12:00;GenCA2;good-cp5;good-cp5;0;4;0;70;21;2;0;10;1;0,6686;1,7100;2,3334;1,7563;2,1765;2,6126;6;0;3;0;6;90%;10%;0%;0%;3,50;2;7;29;15;23;33%;67%;33%;22%;43%;35%;3,333;0%;5%;5%;0%;0%;0%;0%;0%;0%;0%;0%;0%;50%;0%;0%;
2017-10-23 10:12:00;GenCA2;good-cp5;good-cp5;0;5;0;68;21;2;0;12;1;1,0183;2,6961;3,6959;3,4850;4,3647;6,41;6;0;2;0;2;50%;50%;30%;20%;4,00;8;33;23;3;19;71%;29%;14%;18%;50%;32%;3,238;0%;5%;0%;10%;0%;10%;10%;10%;0%;10%;0%;0%;10%;10%;0%;
2017-10-23 10:12:00;GenCA2;good-cp5;good-cp5;0;6;0;86;30;0;0;14;1;0,5408;2,5452;3,3996;2,4531;3,3931;4,4345;6;0;6;0;7;72%;28%;13%;0%;4,25;5;21;31;12;28;43%;57%;57%;21%;58%;21%;2,867;20%;10%;0%;13%;13%;13%;0%;0%;13%;0%;0%;13%;0%;25%;13%;
2017-10-23 10:12:00;GenCA2;good-cp5;good-cp5;0;7;0;86;31;0;0;14;1;0,5408;2,6084;3,3996;1,5810;3,2627;4,3962;6;0;6;0;7;70%;30%;11%;0%;4,11;6;24;31;12;28;57%;43%;43%;21%;56%;24%;2,774;19%;10%;0%;11%;11%;11%;0%;0%;11%;0%;0%;11%;0%;33%;11%;
2017-10-23 10:12:00;GenCA2;good-cp5;good-cp5;0;8;1;84;29;0;0;16;1;1,8187;2,9646;3,9524;2,6268;4,9815;9,17;5;0;4;0;3;71%;29%;13%;0%;4,38;5;22;21;0;16;50%;50%;25%;23%;39%;39%;2,897;7%;7%;0%;0%;0%;13%;0%;25%;0%;13%;0%;0%;13%;0%;13%;
2017-10-23 10:12:00;GenCA2;good-cp5;good-cp5;0;9;0;84;25;9;1;15;1;0,3967;2,5344;4,0249;4,4892;6,56;9,12;6;2;0;2;1;67%;33%;25%;0%;4,38;6;27;27;9;24;75%;25%;25%;23%;45%;32%;3,360;8%;24%;0%;13%;13%;0%;0%;0%;0%;0%;0%;0%;25%;13%;0%;
