sep=;
File;Cid;Step;Rid;Rule;Subrule;Species;High;Group;Comment;Subcomment;Accept;Severity;GFP;IFP;Log
midi\Counterpoint\test\test-tritone.mid;20;24;223;Dissonance;:longer than previous chord tone;5;Low;Dissonance;;Dissonance is longer than previous note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;20;28;175;Ascending leap;m6;5;Low;Leaps;;;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;20;28;24;Overlapping;overlap;5;Low;Voice motion;;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;20;30;433;Second inversion;real;5;Low;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 16:23 Global false positive
midi\Counterpoint\test\test-tritone.mid;20;32;414;sp5 1skip turns around leap;3rd;5;Low;Turns around leap;1skip+close, close+1skip, 1skip+1skip {sp5};;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;21;0;67;Skipped notes;1;5;Low;Range;Skipped notes that do not appear within this voice;;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;21;0;481;Consecutive 8ves;parallel;5;Low;Perfect consonance;;;0;100;1;0;2018-04-24 09:31 Global false positive
midi\Counterpoint\test\test-tritone.mid;21;4;414;sp5 1skip turns around leap;3rd;5;Low;Turns around leap;1skip+close, close+1skip, 1skip+1skip {sp5};;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;21;10;367;Tritone: adjacent framed;on climax;5;Low;sp2-5 Tritone;Melodic adjacent tritone, framed by two melody direction changes;;0;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;21;10;366;Tritone: adjacent framed;unresolved;5;Low;sp2-5 Tritone;Melodic adjacent tritone, framed by two melody direction changes;;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;21;10;214;Direct 5th;leap;5;Low;Perfect consonance;;Direct movement to 5th with leaping motion in higher voice: not in cadence;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;21;12;343;Audible tritone: accented;unresolved;5;Low;sp2-5 Tritone;Tritone within measure with intermediate notes, last note is long or repeated;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;21;12;364;Audible tritone: accented;on climax;5;Low;sp2-5 Tritone;Tritone within measure with intermediate notes, last note is long or repeated;;0;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;21;12;82;Perfect consonance;db. culm.;5;Low;Perfect consonance;;Downbeat culmination;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;21;16;240;Anapaest;inside;5;Low;Rhythm;1/2 after 1/4 or 1/8 in measure;Before penultimate measure;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;21;16;223;Dissonance;:longer than previous chord tone;5;Low;Dissonance;;Dissonance is longer than previous note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;21;20;433;Second inversion;real;5;Low;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 16:23 Global false positive
midi\Counterpoint\test\test-tritone.mid;21;24;181;Descending leap;m6;5;Low;Leaps;;;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;22;0;269;Non-permitted first harmony;I-V;3;Low;Border;Low-high note;;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;22;2;19;Audible tritone: framed;unresolved;3;Low;sp2-5 Tritone;Tritone within measure with intermediate notes, framed by two melody direction changes;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;22;2;363;Audible tritone: framed;on climax;3;Low;sp2-5 Tritone;Tritone within measure with intermediate notes, framed by two melody direction changes;;0;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;22;4;249;Parallel 5ths: < 4/4 apart;stepwize;3;Low;Perfect consonance;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;One of intervals is approached and left by stepwize movement ;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;22;4;404;Adjacent repeat 2 notes;any rhythm;3;Low;Repeats;Two adjacent notes are immediately repeated;;1;0;1;0;2018-04-23 22:03 Global false positive
midi\Counterpoint\test\test-tritone.mid;22;5;403;Adjacent repeat 2 notes;same rhythm;3;Low;Repeats;Two adjacent notes are immediately repeated;Length of first and third notes is the same;0;0;1;0;2018-04-23 22:03 Global false positive
midi\Counterpoint\test\test-tritone.mid;22;10;19;Audible tritone: framed;unresolved;3;Low;sp2-5 Tritone;Tritone within measure with intermediate notes, framed by two melody direction changes;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;22;10;363;Audible tritone: framed;on climax;3;Low;sp2-5 Tritone;Tritone within measure with intermediate notes, framed by two melody direction changes;;0;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;22;10;12;Culmination;multi high;3;Low;Repeats;;Multiple culminations in higher voice;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;23;0;237;Beginning is non-standard;uneven pause;3;Low;Rhythm;;Starting pause in first measure does not equal length of next note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;23;0;270;Non-permitted first harmony;I-III;3;Low;Border;Low-high note;;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;23;2;19;Audible tritone: framed;unresolved;3;Low;sp2-5 Tritone;Tritone within measure with intermediate notes, framed by two melody direction changes;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;23;4;249;Parallel 5ths: < 4/4 apart;stepwize;3;Low;Perfect consonance;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;One of intervals is approached and left by stepwize movement ;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;23;8;402;Adjacent repeat 2 notes;uniform;3;Low;Repeats;Two adjacent notes are immediately repeated;Length of first three notes is the same;0;50;1;0;2018-04-23 22:03 Global false positive
midi\Counterpoint\test\test-tritone.mid;23;10;19;Audible tritone: framed;unresolved;3;Low;sp2-5 Tritone;Tritone within measure with intermediate notes, framed by two melody direction changes;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;23;17;267;Last note is not a whole;not whole;3;Low;Rhythm;;;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;23;17;252;Last note is not a whole;1/4;3;Low;Rhythm;;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;25;0;272;Non-permitted first harmony;Other;5;High;Border;Low-high note;;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;25;4;19;Audible tritone: framed;unresolved;5;High;sp2-5 Tritone;Tritone within measure with intermediate notes, framed by two melody direction changes;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;25;4;245;Too many notes in one measure;5 without sus.;5;High;Rhythm;;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;25;10;229;Wrong usage of eighth notes;4th beat;5;High;Rhythm;;1/8 note on beat 4;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;25;10;88;Wrong usage of eighth notes;leap;5;High;Rhythm;;Leap from or to 1/8 note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;25;12;236;Non-permitted rhythm;whole inside;5;High;Rhythm;;Downbeat whole note inside counterpoint - not first or last note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;25;20;19;Audible tritone: framed;unresolved;5;High;sp2-5 Tritone;Tritone within measure with intermediate notes, framed by two melody direction changes;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;25;20;245;Too many notes in one measure;5 without sus.;5;High;Rhythm;;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;25;20;88;Wrong usage of eighth notes;leap;5;High;Rhythm;;Leap from or to 1/8 note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;25;20;226;Wrong usage of eighth notes;1st beat;5;High;Rhythm;;1/8 note on beat 1;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;25;20;305;Culmination;multi low;5;High;Repeats;;Multiple culminations in lower voice;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;25;22;223;Dissonance;:longer than previous chord tone;5;High;Dissonance;;Dissonance is longer than previous note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;27;0;272;Non-permitted first harmony;Other;5;High;Border;Low-high note;;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;27;4;19;Audible tritone: framed;unresolved;5;High;sp2-5 Tritone;Tritone within measure with intermediate notes, framed by two melody direction changes;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;27;4;245;Too many notes in one measure;5 without sus.;5;High;Rhythm;;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;27;8;404;Adjacent repeat 2 notes;any rhythm;5;High;Repeats;Two adjacent notes are immediately repeated;;1;0;1;0;2018-04-23 22:03 Global false positive
midi\Counterpoint\test\test-tritone.mid;27;10;229;Wrong usage of eighth notes;4th beat;5;High;Rhythm;;1/8 note on beat 4;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;27;10;404;Adjacent repeat 2 notes;any rhythm;5;High;Repeats;Two adjacent notes are immediately repeated;;1;0;1;0;2018-04-23 22:03 Global false positive
midi\Counterpoint\test\test-tritone.mid;27;11;305;Culmination;multi low;5;High;Repeats;;Multiple culminations in lower voice;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;27;11;403;Adjacent repeat 2 notes;same rhythm;5;High;Repeats;Two adjacent notes are immediately repeated;Length of first and third notes is the same;0;0;1;0;2018-04-23 22:03 Global false positive
midi\Counterpoint\test\test-tritone.mid;27;12;236;Non-permitted rhythm;whole inside;5;High;Rhythm;;Downbeat whole note inside counterpoint - not first or last note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;27;12;404;Adjacent repeat 2 notes;any rhythm;5;High;Repeats;Two adjacent notes are immediately repeated;;1;0;1;0;2018-04-23 22:03 Global false positive
midi\Counterpoint\test\test-tritone.mid;27;20;19;Audible tritone: framed;unresolved;5;High;sp2-5 Tritone;Tritone within measure with intermediate notes, framed by two melody direction changes;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;27;20;245;Too many notes in one measure;5 without sus.;5;High;Rhythm;;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;27;20;226;Wrong usage of eighth notes;1st beat;5;High;Rhythm;;1/8 note on beat 1;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;27;22;19;Audible tritone: framed;unresolved;5;High;sp2-5 Tritone;Tritone within measure with intermediate notes, framed by two melody direction changes;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;28;0;272;Non-permitted first harmony;Other;5;High;Border;Low-high note;;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;28;4;19;Audible tritone: framed;unresolved;5;High;sp2-5 Tritone;Tritone within measure with intermediate notes, framed by two melody direction changes;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;28;4;245;Too many notes in one measure;5 without sus.;5;High;Rhythm;;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;28;8;404;Adjacent repeat 2 notes;any rhythm;5;High;Repeats;Two adjacent notes are immediately repeated;;1;0;1;0;2018-04-23 22:03 Global false positive
midi\Counterpoint\test\test-tritone.mid;28;10;229;Wrong usage of eighth notes;4th beat;5;High;Rhythm;;1/8 note on beat 4;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;28;10;404;Adjacent repeat 2 notes;any rhythm;5;High;Repeats;Two adjacent notes are immediately repeated;;1;0;1;0;2018-04-23 22:03 Global false positive
midi\Counterpoint\test\test-tritone.mid;28;11;305;Culmination;multi low;5;High;Repeats;;Multiple culminations in lower voice;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;28;11;403;Adjacent repeat 2 notes;same rhythm;5;High;Repeats;Two adjacent notes are immediately repeated;Length of first and third notes is the same;0;0;1;0;2018-04-23 22:03 Global false positive
midi\Counterpoint\test\test-tritone.mid;28;12;236;Non-permitted rhythm;whole inside;5;High;Rhythm;;Downbeat whole note inside counterpoint - not first or last note;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;28;12;404;Adjacent repeat 2 notes;any rhythm;5;High;Repeats;Two adjacent notes are immediately repeated;;1;0;1;0;2018-04-23 22:03 Global false positive
midi\Counterpoint\test\test-tritone.mid;28;20;19;Audible tritone: framed;unresolved;5;High;sp2-5 Tritone;Tritone within measure with intermediate notes, framed by two melody direction changes;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;28;20;245;Too many notes in one measure;5 without sus.;5;High;Rhythm;;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;28;20;226;Wrong usage of eighth notes;1st beat;5;High;Rhythm;;1/8 note on beat 1;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-tritone.mid;28;22;19;Audible tritone: framed;unresolved;5;High;sp2-5 Tritone;Tritone within measure with intermediate notes, framed by two melody direction changes;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-alterint.mid;0;0;269;Non-permitted first harmony;I-V;1;Low;Border;Low-high note;;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-alterint.mid;0;2;168;False dim or aug relation;VII#<->III;1;Low;Minor;;;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-alterint.mid;0;3;83;Dissonance;:on downbeat;1;Low;Dissonance;;;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-alterint.mid;0;3;168;False dim or aug relation;VII#<->III;1;Low;Minor;;;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-alterint.mid;0;3;58;Leap back;overflow;1;Low;Turns around leap;;After leap there is an immediate returning leap in the opposite direction. This returning leap is longer than initial leap;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-alterint.mid;0;3;129;Close + 1skip turns around leap;4th;1;Low;Turns around leap;There is immediate melody direction change before leap, but after leap melody direction changes only after one note, which goes in the same direction as leap;;-1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-alterint.mid;0;3;164;False chromatic relation;VI<->VI#;1;Low;Minor;These two notes are tightly close, but are in different voices;;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-alterint.mid;0;4;164;False chromatic relation;VI<->VI#;1;Low;Minor;These two notes are tightly close, but are in different voices;;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-alterint.mid;0;4;165;False chromatic relation;VII<->VII#;1;Low;Minor;These two notes are tightly close, but are in different voices;;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-alterint.mid;0;4;83;Dissonance;:on downbeat;1;Low;Dissonance;;;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-alterint.mid;0;5;83;Dissonance;:on downbeat;1;Low;Dissonance;;;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-alterint.mid;0;5;167;False dim or aug relation;VI#<->III;1;Low;Minor;;;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-alterint.mid;0;5;165;False chromatic relation;VII<->VII#;1;Low;Minor;These two notes are tightly close, but are in different voices;;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-alterint.mid;0;6;163;Dim or aug melodic interval: far;III-VII#;1;Low;Minor;;;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-alterint.mid;0;6;166;False dim or aug relation;VI<->VII#;1;Low;Minor;;;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-alterint.mid;0;6;129;Close + 1skip turns around leap;4th;1;Low;Turns around leap;There is immediate melody direction change before leap, but after leap melody direction changes only after one note, which goes in the same direction as leap;;-1;0;0;0;Imported from midi lyrics
