sep=;
File;Cid;Step;Rid;Rule;Subrule;Species;High;Group;Comment;Subcomment;Accept;Severity;GFP;IFP;Log
midi\Counterpoint\test\test-cp5-rhythm.mid;5;96;211;Direct movement to 8va;stepwise;5;Low;Counterpoint;;Direct movement to 8va with stepwize motion in higher voice: not in cadence;0;40;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;106;240;1/2 after 1/4 or 1/8 in measure;inside;5;Low;Rhythm;;Before penultimate measure;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;114;239;1/2 after 1/4 or 1/8 in measure;slur forward;5;Low;Rhythm;;1/2 is slurred forward;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;118;242;Suspension rhythm;1/2 + 1/2;5;Low;Rhythm;Start (left) and end (right) of suspension note;;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;122;492;Parallel 8ves: < 4/4 apart;other;5;Low;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;If other rules in this row did not apply;0;60;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;5;128;235;Rhythm;1/4 syncope;5;Low;Rhythm;;1/4 on beat 2 or 4 is slurred to next note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;128;234;Rhythm;1/2. upbeat;5;Low;Rhythm;;Dotted half note on upbeat;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;128;274;Suspension rhythm;start >1/2;5;Low;Rhythm;Start (left) and end (right) of suspension note;Suspension start should not be longer;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;134;243;Suspension rhythm;? + 1/2.;5;Low;Rhythm;Start (left) and end (right) of suspension note;;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;134;244;Suspension rhythm;1/2. + ?;5;Low;Rhythm;Start (left) and end (right) of suspension note;;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;146;433;Second inversion;real;5;Low;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 15:56 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;5;150;241;Suspension rhythm;1/2 + 1/4;5;Low;Rhythm;Start (left) and end (right) of suspension note;;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;150;385;Parallel 5ths: < 4/4 apart;sus;5;Low;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;Second interval is suspension second part;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;162;238;1/2 after 1/4 or 1/8 in measure;penultimate;5;Low;Rhythm;;Last or next to last measure;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;162;481;Adjacent 8ves;parallel;5;Low;Counterpoint;;;0;100;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;5;162;487;Parallel 8ves: < 4/4 apart;asymmetric;5;Low;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;First and second perfect consonances are placed on differrent beats;1;0;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;5;172;252;Last note;1/4;5;Low;Rhythm;;;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;172;267;Last note;not whole;5;Low;Rhythm;;;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;12;26;>1skip + close TAL on MB;4th;5;Low;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after more than one note, which go in the same direction as leap;;0;60;1;0;2018-05-31 15:15 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;6;2;187;Harmonic dissonance upbeat;leap;5;Low;Counterpoint;;Leap from or to harmonic upbeat dissonance;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;2;240;1/2 after 1/4 or 1/8 in measure;inside;5;Low;Rhythm;;Before penultimate measure;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;2;254;Starting rhythm;uneven start;5;Low;Rhythm;;Starting measure contains notes/pauses of different length Allowed exception in sp5: (pause + 1/4 + 1/2 slurred);0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;6;83;Harmonic dissonance;downbeat;5;Low;Counterpoint;;;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;6;245;Many notes in measure;5;5;Low;Rhythm;;;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;10;228;Eighth note(s);3rd beat;5;Low;Rhythm;;1/8 note on beat 3;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;10;488;Parallel 8ves: < 4/4 apart;stepwize;5;Low;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;One of intervals is approached and left by stepwize movement ;1;0;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;6;12;229;Eighth note(s);4th beat;5;Low;Rhythm;;1/8 note on beat 4;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;12;255;Many notes in measure;>2 x 1/8;5;Low;Rhythm;;More than two 1/8 notes in measure;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;13;88;Eighth note(s);leap;5;Low;Rhythm;;Leap from or to 1/8 note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;14;490;Parallel 8ves: < 4/4 apart;downbeat;5;Low;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;Second interval is downbeat;0;100;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;6;18;458;Suspension;start diss.;5;Low;Rhythm;;Suspension starts with dissonance;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;18;12;Culmination;multi high;5;Low;Repeats;;Multiple culminations in higher voice;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;6;18;427;Suspension rhythm;end > start;5;Low;Rhythm;Start (left) and end (right) of suspension note;;0;60;1;0;2018-04-24 15:56 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;6;22;243;Suspension rhythm;? + 1/2.;5;Low;Rhythm;Start (left) and end (right) of suspension note;;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;2;239;1/2 after 1/4 or 1/8 in measure;slur forward;5;Low;Rhythm;;1/2 is slurred forward;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;2;458;Suspension;start diss.;5;Low;Rhythm;;Suspension starts with dissonance;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;6;242;Suspension rhythm;1/2 + 1/2;5;Low;Rhythm;Start (left) and end (right) of suspension note;;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;6;301;Many notes in measure;5 after sus;5;Low;Rhythm;;5 notes in measure only allowed if first note is a suspension from previous measure;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;6;88;Eighth note(s);leap;5;Low;Rhythm;;Leap from or to 1/8 note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;10;228;Eighth note(s);3rd beat;5;Low;Rhythm;;1/8 note on beat 3;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;10;488;Parallel 8ves: < 4/4 apart;stepwize;5;Low;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;One of intervals is approached and left by stepwize movement ;1;0;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;7;12;229;Eighth note(s);4th beat;5;Low;Rhythm;;1/8 note on beat 4;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;12;255;Many notes in measure;>2 x 1/8;5;Low;Rhythm;;More than two 1/8 notes in measure;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;13;88;Eighth note(s);leap;5;Low;Rhythm;;Leap from or to 1/8 note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;14;490;Parallel 8ves: < 4/4 apart;downbeat;5;Low;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;Second interval is downbeat;0;100;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;7;18;458;Suspension;start diss.;5;Low;Rhythm;;Suspension starts with dissonance;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;18;12;Culmination;multi high;5;Low;Repeats;;Multiple culminations in higher voice;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;7;18;427;Suspension rhythm;end > start;5;Low;Rhythm;Start (left) and end (right) of suspension note;;0;60;1;0;2018-04-24 15:56 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;7;22;243;Suspension rhythm;? + 1/2.;5;Low;Rhythm;Start (left) and end (right) of suspension note;;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;0;230;Eighth note(s);first measure;5;Low;Rhythm;;1/8 note in the first measure;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;0;232;Eighth note(s);1/8 syncope;5;Low;Rhythm;;1/8 note slurred forward to next beat;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;0;237;Starting rhythm;uneven pause;5;Low;Rhythm;;Starting pause in first measure does not equal length of next note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;0;254;Starting rhythm;uneven start;5;Low;Rhythm;;Starting measure contains notes/pauses of different length Allowed exception in sp5: (pause + 1/4 + 1/2 slurred);0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;19;12;Culmination;multi high;5;Low;Repeats;;Multiple culminations in higher voice;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;23;247;Rhythm;repeat;5;Low;Rhythm;;Rhythm repeats in neighboring measures, while there are no croches or less than 4 notes in measure;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;27;75;Penultimate measure;no V or II note;5;Low;Counterpoint;;No V or II note;0;30;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;27;481;Adjacent 8ves;parallel;5;Low;Counterpoint;;;0;100;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;8;27;488;Parallel 8ves: < 4/4 apart;stepwize;5;Low;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;One of intervals is approached and left by stepwize movement ;1;0;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;8;35;88;Eighth note(s);leap;5;Low;Rhythm;;Leap from or to 1/8 note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;37;229;Eighth note(s);4th beat;5;Low;Rhythm;;1/8 note on beat 4;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;38;253;Last note;1/8;5;Low;Rhythm;;;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;8;38;267;Last note;not whole;5;Low;Rhythm;;;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;0;237;Starting rhythm;uneven pause;5;Low;Rhythm;;Starting pause in first measure does not equal length of next note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;0;254;Starting rhythm;uneven start;5;Low;Rhythm;;Starting measure contains notes/pauses of different length Allowed exception in sp5: (pause + 1/4 + 1/2 slurred);0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;0;272;First harmonic interval;Other;5;Low;Counterpoint;Low-high note;;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;0;359;Harmonic dissonance;first;5;Low;Counterpoint;;First note in counterpoint voice is dissonance;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;2;251;Suspension rhythm;1/4 + ?;5;Low;Rhythm;Start (left) and end (right) of suspension note;;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;8;187;Harmonic dissonance upbeat;leap;5;Low;Counterpoint;;Leap from or to harmonic upbeat dissonance;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;8;278;1/2 after 1/4 or 1/8 in measure;slur back;5;Low;Rhythm;;First note in measure is slurred to previous measure;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;8;414;sp5 1skip turns around leap;3rd;5;Low;Turns around leap;1skip+close, close+1skip, 1skip+1skip {sp5};;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;16;187;Harmonic dissonance upbeat;leap;5;Low;Counterpoint;;Leap from or to harmonic upbeat dissonance;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;16;414;sp5 1skip turns around leap;3rd;5;Low;Turns around leap;1skip+close, close+1skip, 1skip+1skip {sp5};;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;20;247;Rhythm;repeat;5;Low;Rhythm;;Rhythm repeats in neighboring measures, while there are no croches or less than 4 notes in measure;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;24;75;Penultimate measure;no V or II note;5;Low;Counterpoint;;No V or II note;0;30;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;24;324;Perfect consonance;LT 8va;5;Low;Counterpoint;;Leading tone harmonic octave for leaping notes and downbeat;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;28;247;Rhythm;repeat;5;Low;Rhythm;;Rhythm repeats in neighboring measures, while there are no croches or less than 4 notes in measure;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;32;267;Last note;not whole;5;Low;Rhythm;;;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;9;32;488;Parallel 8ves: < 4/4 apart;stepwize;5;Low;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;One of intervals is approached and left by stepwize movement ;1;0;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;11;0;230;Eighth note(s);first measure;5;Low;Rhythm;;1/8 note in the first measure;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;11;0;231;Eighth note(s);isolated;5;Low;Rhythm;;1/8 note without pairing 1/8;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;11;0;237;Starting rhythm;uneven pause;5;Low;Rhythm;;Starting pause in first measure does not equal length of next note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;11;0;254;Starting rhythm;uneven start;5;Low;Rhythm;;Starting measure contains notes/pauses of different length Allowed exception in sp5: (pause + 1/4 + 1/2 slurred);0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;11;1;223;Harmonic dissonance;<< longer;5;Low;Counterpoint;;Dissonance is longer than previous consonance;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;11;17;12;Culmination;multi high;5;Low;Repeats;;Multiple culminations in higher voice;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;11;21;247;Rhythm;repeat;5;Low;Rhythm;;Rhythm repeats in neighboring measures, while there are no croches or less than 4 notes in measure;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;11;25;75;Penultimate measure;no V or II note;5;Low;Counterpoint;;No V or II note;0;30;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;11;25;481;Adjacent 8ves;parallel;5;Low;Counterpoint;;;0;100;1;0;2018-04-24 00:04 Global false positive
