Set;Severity;Class;Group;Rule;Flag
1;367;0;Melody;sp2-5 Tritone;Adjacent tritone framed;on climax;0;Melodic tritone within measure, framed by two melody direction changes;;13;;;tri;6;4;;;;;;;
1;360;40;Melody;sp2-5 Tritone;Adjacent tritone accented;resolved;0;Melodic tritone within measure, last note is long or repeated;;13;;;tri;1;1;;;;;368;;
1;361;100;Melody;sp2-5 Tritone;Adjacent tritone accented;unresolved;0;Melodic tritone within measure, last note is long or repeated;;13;;;tri;6;2;1;;;;360,368,369;;
1;362;0;Melody;sp2-5 Tritone;Adjacent tritone accented;on climax;0;Melodic tritone within measure, last note is long or repeated;;13;;;tri;4;1;;;;;;;
1;18;0;Melody;sp2-5 Tritone;Compound tritone framed;resolved;0;Tritone within measure with intermediate notes, framed by two melody direction changes;;13;;;tri;7;2;;;;;;;
1;19;60;Melody;sp2-5 Tritone;Compound tritone framed;unresolved;0;Tritone within measure with intermediate notes, framed by two melody direction changes;;13;;;tri;24;16;1;;;;18;;
1;363;0;Melody;sp2-5 Tritone;Compound tritone framed;on climax;0;Tritone within measure with intermediate notes, framed by two melody direction changes;;13;;;tri;8;2;;;;;;;
1;342;0;Melody;sp2-5 Tritone;Compound tritone accented;resolved;0;Tritone within measure with intermediate notes, last note is long or repeated;;13;;;tri;3;1;;;;;;;
1;343;60;Melody;sp2-5 Tritone;Compound tritone accented;unresolved;0;Tritone within measure with intermediate notes, last note is long or repeated;;13;;;tri;4;1;1;;;;342;;
1;364;0;Melody;sp2-5 Tritone;Compound tritone accented;on climax;0;Tritone within measure with intermediate notes, last note is long or repeated;;13;;;tri;1;1;;;;;;;
1;67;0;Melody;Range;Skipped notes;1;-1;;;;;;;176;44;1;;;;;;
1;68;0;Melody;Range;Skipped notes;>1;-1;;;;;;;19;10;1;;;;;;
1;69;0;Melody;Range;Skipped notes;>1 joined;0;;;;;;;70;24;1;;;;;;
1;38;0;Melody;Range;Range;voice <m6;0;;Range below m6 is acceptable for cantus up to 10 notes;;;;;167;3;;;;;;;
1;304;70;Melody;Range;Range;cp voice >M12;0;;;;;;;4;1;;;;;;;
1;37;70;Melody;Range;Range;cf >M9;0;;;;;;;28;1;;;;;;;
1;7;70;Melody;Range;Range;sum >22th;0;;;;;;;1;1;;;;;;;
1;11;70;Melody;Range;Range;int >16th;0;;Maximum burst interval is 17th during 3 notes  Perfect: int >8va (burst 12th during 3 notes) Good: int >12va (burst 15th during 3 notes);4;;;!srn!;124;2;;;;1;;;
1;351;100;Melody;Range;CF/sp1 Constrained local range;5 notes <m3;0;;X consecutive notes have total range less than Y;9;;;Stagnation;6;0;;;;;;;
1;352;0;Melody;Range;CF/sp1 Constrained local range;7 notes <4th;0;;X consecutive notes have total range less than Y;9;;;Stagnation;9;1;;;;;;;
1;353;0;Melody;Range;CF/sp1 Constrained local range;15 notes <m6;0;;X consecutive notes have total range less than Y;9;;;Stagnation;4;1;;;;;;;
1;300;100;Melody;Range;sp2,4 Constrained local range;5 notes <m3;0;;X consecutive notes have total range less than Y;9;;;Stagnation;8;0;;;;;;;
1;98;0;Melody;Range;sp2,4 Constrained local range;8 notes <4th;0;;X consecutive notes have total range less than Y;9;;;Stagnation;21;0;;1;;;;;
1;198;0;Melody;Range;sp2,4 Constrained local range;17 notes <m6;0;;X consecutive notes have total range less than Y;9;;;Stagnation;8;0;;1;;;;;
1;395;100;Melody;Range;sp3,5 Constrained local range;5 notes <m3;0;;X consecutive notes have total range less than Y;9;;;Stagnation;;;;;;;;;
1;396;0;Melody;Range;sp3,5 Constrained local range;9 notes <4th;0;;X consecutive notes have total range less than Y;9;;;Stagnation;;;;;;;;;
1;397;0;Melody;Range;sp3,5 Constrained local range;19 notes <m6;0;;X consecutive notes have total range less than Y;9;;;Stagnation;;;;;;;;;
1;15;0;Melody;Range;No melody development;12 notes <12;0;;Melody direction within X notes is less than Y deci-semitones;9;;;Stagnation;99;2;;1;;1;;;
1;16;0;Melody;Range;No melody development;15 notes <15;0;;Melody direction within X notes is less than Y deci-semitones;9;;;Stagnation;46;1;;1;;;;;
1;17;20;Cantus;Harmony;Repeating letters in a row;>3;0;;;1;;;;40;1;;1;;;;;17,20,23,48,57,77,92,99
1;20;20;Cantus;Harmony;Missing letters in a row;>4;0;;;1;;;;118;1;;1;;;;;17,20,23,48,57,77,92,99
1;194;0;Cantus;Harmony;Accented bad progression;leap >4th;-1;Only for cantus;;1;;;;0;0;;;;;;;
1;195;0;Cantus;Harmony;Accented bad progression;culmination;-1;Only for cantus;;1;;;;0;0;;;;;;;
1;306;0;Cantus;Harmony;Multiple harmonies in measure;penultimate 2;1;;In penultimate measure;1;;;;86;11;;;;;;;
1;329;0;Cantus;Harmony;Multiple harmonies in measure;sus 5/6 stepw;1;;Stepwize resolution of 5th to 6th or 6th to 5th with two harmonies in measure;1;;;;34;1;;;;;;;
1;307;30;Cantus;Harmony;Multiple harmonies in measure;inside;0;;In measures before penultimate;1;;;;134;9;;;;;;;
1;40;70;Cantus;Harmony;Multiple harmonies in measure;>2;0;;More than 2 harmonies;1;;;;36;2;;;;;;;
1;310;20;Cantus;Harmony;Tonic chord;>2 within 9;0;;More than X tonic chords within Y harmonies (except first and last tonic). At border without tonic - one more tonic is allowed.;1;;;;15;0;;1;;;;;
1;48;30;Cantus;Harmony;Prohibited progression;early V-I;0;;Bass note going from V note to I octave before cadence in D-T progression;;;;;1;1;1;;;;;;17,20,23,48,57,77,92,99
1;308;30;Cantus;Harmony;Prohibited progression;S-DVII (m);0;;Prohibit DVII (GBD) in root position after S (DF#A) in root position;1;;;;3;2;1;;;;;;
1;309;30;Cantus;Harmony;Prohibited progression;DVII-DTIII (m);0;;Prohibit DTIII (CEG) in root position after DVII (GBD) in root position;1;;;;2;1;1;;;;;;
1;375;30;Cantus;Harmony;Prohibited progression;Augmented;0;;Augmented chord is prohibited;1;;;;39;0;;;;;;;
1;377;30;Cantus;Harmony;Prohibited progression;VI<->VI#;0;;Chord with VI note near chord with VI# note;1;;;;5;0;;;;;;;
1;378;30;Cantus;Harmony;Prohibited progression;VII<->VII#;0;;Chord with VII note near chord with VII# note;1;;;;10;0;;;;;;;
1;383;30;Cantus;Harmony;Prohibited progression;64 chord;0;;;1;;;;176;0;;;;;;;
1;77;0;Cantus;Harmony;Harmonic penalty;1;-1;;;1;;;;577;0;;;;;;;17,20,23,48,57,77,92,99
1;57;0;Cantus;Harmony;Harmonic penalty;2;-1;;;1;;;;517;1;;;;;;;17,20,23,48,57,77,92,99
1;92;0;Cantus;Harmony;Harmonic penalty;2x2;-1;;;1;;;;102;1;;;;;;;17,20,23,48,57,77,92,99
1;23;20;Cantus;Harmony;Harmonic penalty;3x2;0;;;1;;;;19;1;;;;;;;17,20,23,48,57,77,92,99
1;99;30;Cantus;Harmony;Harmonic penalty;repeat;0;;;1;;;;151;4;;;;;;;17,20,23,48,57,77,92,99
1;321;70;Cantus;Harmony;Harmonic penalty;2 x repeat;0;;;1;;;;5;1;1;;;;;;
1;49;0;Cantus;Border;First note not tonic;V high;1;CF;;;;;;5;1;1;;;;;;
